Code,Name,Market
215790,이노인스트루먼트,KOSDAQ
088390,이녹스,KOSDAQ
272290,이녹스첨단소재,KOSDAQ
053350,이니텍,KOSDAQ
258610,이더블유케이,KOSDAQ
033110,이디,KOSDAQ
041520,이라이콤,KOSDAQ
054210,이랜텍,KOSDAQ
065440,이루온,KOSDAQ
139480,이마트,KOSPI
036260,이매진아시아,KOSDAQ
115610,이미지스,KOSDAQ
225440,이베스트스팩3호,KOSDAQ
078020,이베스트투자증권,KOSDAQ
080010,이상네트웍스,KOSDAQ
086890,이수앱지스,KOSDAQ
007660,이수페타시스,KOSPI
005950,이수화학,KOSPI
015020,이스타코,KOSPI
047560,이스트소프트,KOSDAQ
900110,이스트아시아홀딩스,KOSDAQ
067010,이씨에스,KOSDAQ
093230,이아이디,KOSPI
223310,이에스브이,KOSDAQ
052190,이에스에이,KOSDAQ
226360,이엑스티,KOSDAQ
102710,이엔에프테크놀로지,KOSDAQ
094190,이엘케이,KOSDAQ
063760,이엘티,KOSDAQ
123570,이엠넷,KOSDAQ
095190,이엠코리아,KOSDAQ
091120,이엠텍,KOSDAQ
102460,이연제약,KOSPI
039030,이오테크닉스,KOSDAQ
088290,이원컴포텍,KOSDAQ
084680,이월드,KOSPI
033600,이젠텍,KOSDAQ
181340,이즈미디어,KOSDAQ
035810,이지바이오,KOSDAQ
090850,이지웰페어,KOSDAQ
092130,이크레더블,KOSDAQ
016250,이테크건설,KOSDAQ
096040,이트론,KOSDAQ
134060,이퓨쳐,KOSDAQ
001840,이화공영,KOSDAQ
000760,이화산업,KOSPI
024810,이화전기,KOSDAQ
014990,인디에프,KOSPI
079950,인베니아,KOSDAQ
060150,인선이엔티,KOSDAQ
033230,인성정보,KOSDAQ
006490,인스코비,KOSPI
037330,인지디스플레,KOSDAQ
023800,인지컨트롤스,KOSPI
034590,인천도시가스,KOSPI
083640,인콘,KOSDAQ
216050,인크로스,KOSDAQ
049070,인탑스,KOSDAQ
119610,인터로조,KOSDAQ
158310,인터불스,KOSDAQ
017250,인터엠,KOSDAQ
129260,인터지스,KOSPI
108790,인터파크,KOSDAQ
035080,인터파크홀딩스,KOSDAQ
051370,인터플렉스,KOSDAQ
064290,인텍플러스,KOSDAQ
189300,인텔리안테크,KOSDAQ
150840,인트로메딕,KOSDAQ
048530,인트론바이오,KOSDAQ
023810,인팩,KOSPI
175140,인포마크,KOSDAQ
115310,인포바인,KOSDAQ
039290,인포뱅크,KOSDAQ
041020,인프라웨어,KOSDAQ
071200,인피니트헬스케어,KOSDAQ
101930,인화정공,KOSDAQ
078940,일경산업개발,KOSDAQ
249420,일동제약,KOSPI
000230,일동홀딩스,KOSPI
013360,일성건설,KOSPI
013367,일성건설2우B,KOSPI
003120,일성신약,KOSPI
068330,일신바이오,KOSDAQ
003200,일신방직,KOSPI
007110,일신석재,KOSPI
058450,일야,KOSDAQ
007570,일양약품,KOSPI
007575,일양약품우,KOSPI
008500,일정실업,KOSPI
019540,일지테크,KOSDAQ
081000,일진다이아,KOSPI
020760,일진디스플,KOSPI
020150,일진머티리얼즈,KOSPI
094820,일진에너지,KOSDAQ
103590,일진전기,KOSPI
015860,일진홀딩스,KOSPI
226320,잇츠한불,KOSPI
950140,잉글우드랩,KOSDAQ
049550,잉크테크,KOSDAQ
043910,자연과환경,KOSDAQ
234920,자이글,KOSDAQ
033240,자화전자,KOSPI
174880,장원테크,KOSDAQ
049630,재영솔루텍,KOSDAQ
000950,전방,KOSPI
065530,전파기지국,KOSDAQ
208140,정다운,KOSDAQ
022220,정산애강,KOSDAQ
040420,정상제이엘에스,KOSDAQ
045510,정원엔시스,KOSDAQ
217190,제너셈,KOSDAQ
095700,제넥신,KOSDAQ
187420,제노포커스,KOSDAQ
123330,제닉,KOSDAQ
159580,제로투세븐,KOSDAQ
147830,제룡산업,KOSDAQ
033100,제룡전기,KOSDAQ
019570,제미니투자,KOSDAQ
079370,제우스,KOSDAQ
054950,제이브이엠,KOSDAQ
090470,제이스텍,KOSDAQ
137950,제이씨케미칼,KOSDAQ
033320,제이씨현,KOSDAQ
194370,제이에스코퍼레이션,KOSPI
026040,제이에스티나,KOSDAQ
126880,제이엔케이히터,KOSDAQ
033050,제이엠아이,KOSDAQ
094970,제이엠티,KOSDAQ
036420,제이콘텐트리,KOSDAQ
089790,제이티,KOSDAQ
030000,제일기획,KOSPI
052670,제일바이오,KOSDAQ
001560,제일연마,KOSPI
038010,제일테크노스,KOSDAQ
002620,제일파마홀딩스,KOSPI
003380,제일홀딩스,KOSDAQ
080220,제주반도체,KOSDAQ
006220,제주은행,KOSPI
089590,제주항공,KOSPI
082270,젬백스,KOSDAQ
044060,조광ILI,KOSDAQ
004910,조광페인트,KOSPI
004700,조광피혁,KOSPI
001550,조비,KOSPI
000480,조선내화,KOSPI
120030,조선선재,KOSPI
034940,조아제약,KOSDAQ
101730,조이맥스,KOSDAQ
067000,조이시티,KOSDAQ
018470,조일알미늄,KOSPI
002600,조흥,KOSPI
001630,종근당,KOSPI
185750,종근당,KOSPI
063160,종근당바이오,KOSPI
033340,좋은사람들,KOSDAQ
036930,주성엔지니어링,KOSDAQ
044380,주연테크,KOSPI
072020,중앙백신,KOSDAQ
000440,중앙에너비스,KOSDAQ
054180,중앙오션,KOSDAQ
043610,지니뮤직,KOSDAQ
263860,지니언스,KOSDAQ
155960,지디,KOSDAQ
208350,지란지교시큐리티,KOSDAQ
051160,지어소프트,KOSDAQ
053050,지에스이,KOSDAQ
119850,지엔씨에너지,KOSDAQ
065060,지엔코,KOSDAQ
204840,지엘팜텍,KOSDAQ
013870,지엠비코리아,KOSPI
018290,지엠피,KOSDAQ
071320,지역난방공사,KOSPI
111820,지와이커머스,KOSDAQ
010580,지코,KOSPI
035000,지투알,KOSPI
088790,진도,KOSPI
018120,진로발효,KOSDAQ
109820,진매트릭스,KOSDAQ
086060,진바이오텍,KOSDAQ
036890,진성티이씨,KOSDAQ
003780,진양산업,KOSPI
007370,진양제약,KOSDAQ
010640,진양폴리,KOSPI
100250,진양홀딩스,KOSPI
051630,진양화학,KOSPI
272450,진에어,KOSPI
002780,진흥기업,KOSPI
002787,진흥기업2우B,KOSPI
002785,진흥기업우B,KOSPI
085660,차바이오앤,KOSDAQ
900040,차이나그레이트,KOSDAQ
900120,차이나킹,KOSDAQ
900090,차이나하오란,KOSDAQ
009310,참엔지니어링,KOSPI
094850,참좋은여행,KOSDAQ
004650,창해에탄올,KOSDAQ
000650,천일고속,KOSPI
096240,청담러닝,KOSDAQ
013720,청보산업,KOSDAQ
012600,청호컴넷,KOSPI
066360,체리부로,KOSDAQ
033250,체시스,KOSPI
047820,초록뱀,KOSDAQ
094360,칩스앤미디어,KOSDAQ
035720,카카오,KOSDAQ
026260,카테아,KOSDAQ
042000,카페24,KOSDAQ
006380,카프로,KOSPI
071850,캐스텍코리아,KOSDAQ
180400,캔서롭,KOSDAQ
050110,캠시스,KOSDAQ
900310,컬러레이,KOSDAQ
078340,컴투스,KOSDAQ
263700,케어랩스,KOSDAQ
214370,케어젠,KOSDAQ
221980,케이디켐,KOSDAQ
043290,케이맥,KOSDAQ
131370,케이비게임앤앱스스팩,KOSDAQ
221950,케이비드림3호스팩,KOSDAQ
222390,케이비제8호스팩,KOSDAQ
232270,케이비제9호스팩,KOSDAQ
029460,케이씨,KOSPI
115500,케이씨에스,KOSDAQ
281820,케이씨텍,KOSPI
089150,케이씨티,KOSDAQ
025880,케이씨피드,KOSDAQ
093320,케이아이엔엑스,KOSDAQ
105330,케이엔더블유,KOSDAQ
039420,케이엘넷,KOSDAQ
083550,케이엠,KOSDAQ
032500,케이엠더블유,KOSDAQ
145270,케이탑리츠,KOSPI
058860,케이티스,KOSPI
064820,케이프,KOSDAQ
256940,케이피에스,KOSDAQ
024880,케이피에프,KOSDAQ
054410,케이피티,KOSDAQ
217600,켐온,KOSDAQ
089010,켐트로닉스,KOSDAQ
220260,켐트로스,KOSDAQ
052400,코나아이,KOSDAQ
046070,코다코,KOSDAQ
080530,코디,KOSDAQ
224060,코디엠,KOSDAQ
900140,코라오홀딩스,KOSPI
078650,코렌,KOSDAQ
104540,코렌텍,KOSDAQ
027050,코리아나,KOSDAQ
007815,코리아써우,KOSPI
007810,코리아써키트,KOSPI
00781K,코리아써키트2우B,KOSPI
101670,코리아에스이,KOSDAQ
123410,코리아에프티,KOSDAQ
152330,코리아오토글라스,KOSPI
003690,코리안리,KOSPI
036690,코맥스,KOSDAQ
049430,코메론,KOSDAQ
183300,코미코,KOSDAQ
059090,코미코,KOSDAQ
041960,코미팜,KOSDAQ
192820,코스맥스,KOSPI
044820,코스맥스,KOSPI
241710,코스메카코리아,KOSDAQ
005070,코스모신소재,KOSPI
005420,코스모화학,KOSPI
069110,코스온,KOSDAQ
071950,코아스,KOSPI
166480,코아스템,KOSDAQ
045970,코아시아홀딩스,KOSDAQ
029960,코엔텍,KOSDAQ
002020,코오롱,KOSPI
003070,코오롱글로벌,KOSPI
003075,코오롱글로벌우,KOSPI
144620,코오롱머티리얼,KOSPI
102940,코오롱생명과학,KOSDAQ
002025,코오롱우,KOSPI
120110,코오롱인더,KOSPI
120115,코오롱인더우,KOSPI
950160,코오롱티슈진,KOSDAQ
138490,코오롱플라스틱,KOSPI
021240,코웨이,KOSPI
033290,코웰패션,KOSDAQ
056360,코위버,KOSDAQ
121850,코이즈,KOSDAQ
015710,코콤,KOSDAQ
052330,코텍,KOSDAQ
126600,코프라,KOSDAQ
200130,콜마비앤에이치,KOSDAQ
031820,콤텍시스템,KOSPI
225650,쿠첸,KOSDAQ
192400,쿠쿠홀딩스,KOSPI
284740,쿠쿠홈시스,KOSPI
060280,큐렉소,KOSDAQ
040350,큐로컴,KOSDAQ
051780,큐로홀딩스,KOSDAQ
115180,큐리언트,KOSDAQ
066310,큐에스아이,KOSDAQ
016600,큐캐피탈,KOSDAQ
005740,크라운해태홀딩스,KOSPI
005745,크라운해태홀딩스우,KOSPI
058530,크레아플래닛,KOSDAQ
043590,크로바하이텍,KOSDAQ
082660,크루셜엠스,KOSDAQ
114120,크루셜텍,KOSDAQ
083790,크리스탈,KOSDAQ
900250,크리스탈신소재,KOSDAQ
045520,크린앤사이언스,KOSDAQ
214150,클래시스,KOSDAQ
237880,클리오,KOSDAQ
123840,키움스팩1호,KOSDAQ
218710,키움스팩3호,KOSDAQ
226850,키움스팩4호,KOSDAQ
039490,키움증권,KOSPI
012170,키위미디어그룹,KOSPI
054780,키이스트,KOSDAQ
219130,타이거일렉,KOSDAQ
065130,탑엔지니어링,KOSDAQ
015890,태경산업,KOSPI
006890,태경화학,KOSPI
023160,태광,KOSDAQ
003240,태광산업,KOSPI
011280,태림포장,KOSPI
053620,태양,KOSDAQ
004100,태양금속,KOSPI
004105,태양금속우,KOSPI
072520,태양씨앤엘,KOSDAQ
009410,태영건설,KOSPI
009415,태영건설우,KOSPI
044490,태웅,KOSDAQ
001420,태원물산,KOSPI
007980,태평양물산,KOSPI
191420,테고사이언스,KOSDAQ
123100,테라세미콘,KOSDAQ
182690,테라셈,KOSDAQ
066700,테라젠이텍스,KOSDAQ
095610,테스,KOSDAQ
131970,테스나,KOSDAQ
089030,테크윙,KOSDAQ
038540,텍셀네트컴,KOSDAQ
054450,텔레칩스,KOSDAQ
091440,텔레필드,KOSDAQ
196450,텔루스,KOSDAQ
078000,텔코웨어,KOSPI
200230,텔콘,KOSDAQ
214420,토니모리,KOSPI
215480,토박스코리아,KOSDAQ
051360,토비스,KOSDAQ
045340,토탈소프트,KOSDAQ
057880,토필드,KOSDAQ
108230,톱텍,KOSDAQ
079970,투비소프트,KOSDAQ
066410,투윈글로벌,KOSDAQ
140890,트러스제7호,KOSPI
052290,트레이스,KOSDAQ
026150,특수건설,KOSDAQ
033830,티비씨,KOSDAQ
064760,티씨케이,KOSDAQ
131290,티에스이,KOSDAQ
246690,티에스인베스트먼트,KOSDAQ
019180,티에이치엔,KOSPI
062860,티엘아이,KOSDAQ
004870,티웨이홀딩스,KOSPI
104480,티케이케미칼,KOSDAQ
081150,티플랙스,KOSDAQ
130740,티피씨글로벌,KOSDAQ
134790,팀스,KOSPI
084730,팅크웨어,KOSDAQ
046210,파나진,KOSDAQ
034230,파라다이스,KOSDAQ
033540,파라텍,KOSDAQ
043200,파루,KOSDAQ
214450,파마리서치프로덕트,KOSDAQ
005690,파미셀,KOSPI
177830,파버나인,KOSDAQ
037070,파세코,KOSDAQ
150900,파수닷컴,KOSDAQ
152870,파워 200,ETF
192720,파워 고배당저변동성,ETF
226810,파워 단기채,ETF
176710,파워 중기국고채,ETF
140950,파워 코스피100,ETF
047310,파워로직스,KOSDAQ
049120,파인디앤씨,KOSDAQ
038950,파인디지털,KOSDAQ
106240,파인테크닉스,KOSDAQ
131760,파인텍,KOSDAQ
140860,파크시스템스,KOSDAQ
091700,파트론,KOSDAQ
194510,파티게임즈,KOSDAQ
038160,팍스넷,KOSDAQ
043090,팜스웰바이오,KOSDAQ
036580,팜스코,KOSPI
027710,팜스토리,KOSDAQ
225590,패션플랫폼,KOSDAQ
054300,팬스타엔터프라이즈,KOSDAQ
068050,팬엔터테인먼트,KOSDAQ
222110,팬젠,KOSDAQ
010820,퍼스텍,KOSPI
016800,퍼시스,KOSPI
263750,펄어비스,KOSDAQ
001020,페이퍼코리아,KOSPI
087010,펩트론,KOSDAQ
090080,평화산업,KOSPI
043370,평화정공,KOSDAQ
010770,평화홀딩스,KOSPI
119500,포메탈,KOSDAQ
016670,포비스티앤씨,KOSDAQ
022100,포스코 ICT,KOSDAQ
058430,포스코강판,KOSPI
047050,포스코대우,KOSPI
009520,포스코엠텍,KOSDAQ
003670,포스코켐텍,KOSDAQ
189690,포시에스,KOSDAQ
141020,포티스,KOSDAQ
039230,폭스브레인,KOSDAQ
007630,폴루스바이오팜,KOSPI
005670,푸드웰,KOSDAQ
094940,푸른기술,KOSDAQ
007330,푸른저축은행,KOSDAQ
017810,풀무원홀딩스,KOSPI
093380,풍강,KOSDAQ
023900,풍국주정,KOSDAQ
103140,풍산,KOSPI
005810,풍산홀딩스,KOSPI
195440,퓨전데이타,KOSDAQ
220100,퓨쳐켐,KOSDAQ
035200,프럼파스트,KOSDAQ
203690,프로스테믹스,KOSDAQ
053610,프로텍,KOSDAQ
073570,프롬써어티,KOSDAQ
053160,프리엠스,KOSDAQ
075130,플랜티넷,KOSDAQ
032580,피델릭스,KOSDAQ
051380,피씨디렉트,KOSDAQ
241820,피씨엘,KOSDAQ
237750,피앤씨테크,KOSDAQ
131390,피앤이솔루션,KOSDAQ
024850,피에스엠씨,KOSDAQ
031980,피에스케이,KOSDAQ
002230,피에스텍,KOSDAQ
137400,피엔티,KOSDAQ
128660,피제이메탈,KOSDAQ
006140,피제이전자,KOSDAQ
087600,픽셀플러스,KOSDAQ
033180,필룩스,KOSPI
064800,필링크,KOSDAQ
161580,필옵틱스,KOSDAQ
123420,하나그린스팩,KOSDAQ
230240,하나금융7호스팩,KOSDAQ
086790,하나금융지주,KOSPI
099340,하나니켈1호,KOSPI
099350,하나니켈2호,KOSPI
067310,하나마이크론,KOSDAQ
166090,하나머티리얼즈,KOSDAQ
039130,하나투어,KOSPI
136480,하림,KOSDAQ
024660,하림홀딩스,KOSDAQ
153360,하이골드3호,KOSPI
159650,하이골드8호,KOSPI
149980,하이로닉,KOSDAQ
013030,하이록코리아,KOSDAQ
126700,하이비젼시스템,KOSDAQ
200470,하이셈,KOSDAQ
071090,하이스틸,KOSPI
235010,하이에이아이1호스팩,KOSDAQ
131030,하이제1호스팩,KOSDAQ
221840,하이즈항공,KOSDAQ
106190,하이텍팜,KOSDAQ
019490,하이트론,KOSPI
000080,하이트진로,KOSPI
000087,하이트진로2우B,KOSPI
000140,하이트진로홀딩스,KOSPI
000145,하이트진로홀딩스우,KOSPI
066130,하츠,KOSDAQ
152550,한국ANKOR유전,KOSPI
004590,한국가구,KOSDAQ
036460,한국가스공사,KOSPI
039340,한국경제TV,KOSDAQ
005430,한국공항,KOSPI
071050,한국금융지주,KOSPI
071055,한국금융지주우,KOSPI
034950,한국기업평가,KOSDAQ
010040,한국내화,KOSPI
025540,한국단자,KOSPI
222980,한국맥널티,KOSDAQ
004090,한국석유,KOSPI
025550,한국선재,KOSDAQ
002960,한국쉘석유,KOSPI
017890,한국알콜,KOSDAQ
002000,한국유리,KOSPI
002005,한국유리우,KOSPI
123890,한국자산신탁,KOSPI
015760,한국전력,KOSPI
063570,한국전자금융,KOSDAQ
041460,한국전자인증,KOSDAQ
006200,한국전자홀딩스,KOSPI
101680,한국정밀기계,KOSDAQ
039740,한국정보공학,KOSDAQ
053300,한국정보인증,KOSDAQ
025770,한국정보통신,KOSDAQ
002300,한국제지,KOSPI
023350,한국종합기술,KOSPI
025890,한국주강,KOSPI
000970,한국주철관,KOSPI
104700,한국철강,KOSPI
017960,한국카본,KOSPI
023760,한국캐피탈,KOSDAQ
054040,한국컴퓨터,KOSDAQ
050540,한국코퍼레이션,KOSDAQ
161890,한국콜마,KOSPI
024720,한국콜마홀딩스,KOSPI
021650,한국큐빅,KOSDAQ
161390,한국타이어,KOSPI
000240,한국타이어월드와이드,KOSPI
053590,한국테크놀로지,KOSDAQ
034830,한국토지신탁,KOSDAQ
168490,한국패러랠,KOSPI
037230,한국팩키지,KOSDAQ
010100,한국프랜지,KOSPI
047810,한국항공우주,KOSPI
123690,한국화장품,KOSPI
003350,한국화장품제조,KOSPI
030520,한글과컴퓨터,KOSDAQ
052600,한네트,KOSDAQ
011500,한농화성,KOSPI
002390,한독약품,KOSPI
092460,한라IMS,KOSDAQ
014790,한라건설,KOSPI
053690,한미글로벌,KOSPI
042700,한미반도체,KOSPI
008930,한미사이언스,KOSPI
128940,한미약품,KOSPI
047080,한빛소프트,KOSDAQ
009240,한샘,KOSPI
020000,한섬,KOSPI
003680,한성기업,KOSPI
037950,한성엘컴텍,KOSDAQ
105630,한세실업,KOSPI
069640,한세엠케이,KOSPI
016450,한세예스24홀딩스,KOSPI
009180,한솔CSN,KOSPI
010420,한솔PNS,KOSPI
070300,한솔시큐어,KOSDAQ
099660,한솔신텍,KOSDAQ
221610,한솔씨앤피,KOSDAQ
070590,한솔인티큐브,KOSDAQ
213500,한솔제지,KOSPI
014680,한솔케미칼,KOSPI
004710,한솔테크닉스,KOSPI
004150,한솔홀딩스,KOSPI
025750,한솔홈데코,KOSPI
042520,한스바이오메드,KOSDAQ
004960,한신공영,KOSPI
011700,한신기계,KOSPI
078350,한양디지텍,KOSDAQ
045100,한양이엔지,KOSDAQ
001750,한양증권,KOSPI
001755,한양증권우,KOSPI
018880,한온시스템,KOSPI
009420,한올바이오파마,KOSPI
014130,한익스프레스,KOSPI
046110,한일네트웍스,KOSDAQ
024740,한일단조,KOSDAQ
005860,한일사료,KOSDAQ
003300,한일시멘트,KOSPI
007860,한일이화,KOSPI
002220,한일철강,KOSPI
007770,한일화학,KOSDAQ
051600,한전KPS,KOSPI
052690,한전기술,KOSPI
130660,한전산업,KOSPI
002320,한진,KOSPI
097230,한진중공업,KOSPI
003480,한진중공업홀딩스,KOSPI
180640,한진칼,KOSPI
18064K,한진칼우,KOSPI
061460,한진피앤씨,KOSDAQ
005110,한창,KOSPI
079170,한창산업,KOSDAQ
009460,한창제지,KOSPI
086960,한컴MDS,KOSDAQ
054920,한컴시큐어,KOSDAQ
077280,한컴지엠디,KOSDAQ
002680,한탑,KOSDAQ
066110,한프,KOSDAQ
000880,한화,KOSPI
00088K,한화3우B,KOSPI
088350,한화생명,KOSPI
000370,한화손해보험,KOSPI
219860,한화에이스스팩2호,KOSDAQ
000885,한화우,KOSPI
009830,한화케미칼,KOSPI
009835,한화케미칼우,KOSPI
027390,한화타임월드,KOSPI
012450,한화테크윈,KOSPI
003530,한화투자증권,KOSPI
003535,한화투자증권우,KOSPI
102210,해덕파워웨이,KOSDAQ
220630,해마로푸드서비스,KOSDAQ
195870,해성디에스,KOSPI
034810,해성산업,KOSDAQ
076610,해성옵틱스,KOSDAQ
101530,해태제과식품,KOSPI
220180,핸디소프트,KOSDAQ
143210,핸즈코퍼레이션,KOSPI
008800,행남자기,KOSDAQ
900270,헝셩그룹,KOSDAQ
089470,현대EP,KOSPI
000720,현대건설,KOSPI
000725,현대건설우,KOSPI
170030,현대공업,KOSDAQ
005440,현대그린푸드,KOSPI
086280,현대글로비스,KOSPI
064350,현대로템,KOSPI
012330,현대모비스,KOSPI
010620,현대미포조선,KOSPI
069960,현대백화점,KOSPI
004560,현대비앤지스틸,KOSPI
004565,현대비앤지스틸우,KOSPI
012630,현대산업,KOSPI
011760,현대상사,KOSPI
011200,현대상선,KOSPI
048410,현대아이비티,KOSDAQ
004310,현대약품,KOSPI
126560,현대에이치씨엔,KOSPI
017800,현대엘리베이,KOSPI
011210,현대위아,KOSPI
026180,현대정보기술,KOSDAQ
004020,현대제철,KOSPI
009540,현대중공업,KOSPI
005380,현대차,KOSPI
005387,현대차2우B,KOSPI
005389,현대차3우B,KOSPI
005385,현대차우,KOSPI
001500,현대차투자증권,KOSPI
227840,현대코퍼레이션홀딩스,KOSPI
039010,현대통신,KOSDAQ
001450,현대해상,KOSPI
057050,현대홈쇼핑,KOSPI
204990,현성바이탈,KOSDAQ
092300,현우산업,KOSDAQ
011080,형지I&C,KOSDAQ
093240,형지엘리트,KOSPI
003010,혜인,KOSPI
008770,호텔신라,KOSPI
008775,호텔신라우,KOSPI
060560,홈센타홀딩스,KOSDAQ
064240,홈캐스트,KOSDAQ
039610,화성밸브,KOSDAQ
002460,화성산업,KOSPI
013520,화승알앤에이,KOSPI
241590,화승엔터프라이즈,KOSPI
006060,화승인더,KOSPI
010690,화신,KOSPI
126640,화신정공,KOSDAQ
086250,화신테크,KOSDAQ
204630,화이브라더스코리아,KOSDAQ
133820,화인베스틸,KOSPI
061250,화일약품,KOSDAQ
134780,화진,KOSDAQ
010660,화천기계,KOSPI
000850,화천기공,KOSPI
016580,환인제약,KOSPI
032560,황금에스티,KOSPI
004800,효성,KOSPI
094280,효성ITX,KOSPI
097870,효성오앤비,KOSDAQ
014190,후너스,KOSDAQ
093370,후성,KOSPI
050090,휘닉스소재,KOSDAQ
081660,휠라코리아,KOSPI
005870,휴니드,KOSPI
205470,휴마시스,KOSDAQ
115160,휴맥스,KOSDAQ
028080,휴맥스홀딩스,KOSDAQ
200670,휴메딕스,KOSDAQ
079980,휴비스,KOSPI
065510,휴비츠,KOSDAQ
005010,휴스틸,KOSPI
243070,휴온스,KOSDAQ
084110,휴온스글로벌,KOSDAQ
145020,휴젤,KOSDAQ
069260,휴켐스,KOSPI
024060,흥구석유,KOSDAQ
010240,흥국,KOSDAQ
189980,흥국에프엔비,KOSDAQ
000540,흥국화재,KOSPI
000547,흥국화재2우B,KOSPI
000545,흥국화재우,KOSPI
003280,흥아해운,KOSPI
037440,희림,KOSDAQ
238490,힘스,KOSDAQ
